id_odsp,date,league,season,country,ht,at,fthg,ftag,odd_h,odd_d,odd_a
3631,2011/11/26,SP1,2012,spain,Getafe,Barcelona,1,0,17.7,7.28,1.24
3632,2011/11/27,F1,2012,france,AJ Auxerre,Lyon,0,3,3.4,3.16,2.54
3633,2011/11/27,I1,2012,italy,Siena,Internazionale,0,1,3.05,3.2,2.78
3634,2011/11/27,SP1,2012,spain,Real Betis,Real Sociedad,2,3,1.78,3.8,5.6
3635,2011/11/27,SP1,2012,spain,Levante,Sporting Gijon,4,0,2.21,3.35,4.09
3636,2011/11/27,E0,2012,england,Swansea,Aston Villa,0,0,2.31,3.43,3.55
3637,2011/11/27,SP1,2012,spain,Athletic Bilbao,Granada,0,1,1.39,5.28,10.76
3638,2011/11/27,I1,2012,italy,Cesena,Genoa,2,0,2.81,3.2,2.96
3639,2011/11/27,I1,2012,italy,Cagliari,Bologna,1,1,1.84,3.55,5.65
3640,2011/11/27,F1,2012,france,Lorient,Nice,1,0,1.74,3.6,7.25
3641,2011/11/27,SP1,2012,spain,Real Zaragoza,Sevilla,0,1,3.2,3.48,2.46
3642,2011/11/27,I1,2012,italy,AC Milan,Chievo Verona,4,0,1.35,5.4,12.01
3643,2011/11/27,F1,2012,france,Marseille,Paris Saint-Germain,3,0,2.31,3.46,3.6
3644,2011/11/27,E0,2012,england,Liverpool,Manchester City,1,1,2.76,3.45,2.82
3645,2011/11/27,I1,2012,italy,Palermo,Fiorentina,2,0,2.62,3.4,3.12
3646,2011/11/27,SP1,2012,spain,Espanyol,Osasuna,1,2,1.96,3.51,4.7
3647,2011/11/27,D1,2012,germany,Mainz,Bayern Munich,3,2,8.6,5,1.48
3648,2011/11/27,SP1,2012,spain,Mallorca,Racing Santander,2,1,1.83,3.75,5.2
3649,2011/11/27,D1,2012,germany,Werder Bremen,VfB Stuttgart,2,0,2.29,3.67,3.4
3650,2011/11/28,SP1,2012,spain,Malaga,Villarreal,2,1,1.78,3.79,5.7
3651,2011/11/29,I1,2012,italy,Napoli,Juventus,3,3,2.6,3.25,3.2
